taxon	domain	phylum	class	n_samples	n_cores	total_reads	pct_damaged	has_kegg	genome_id	functional_group	display_category	ecological_role	signal_source	tea_primary	guild_tier	confidence_score	assignment_rule_id	kegg_state	group_completeness	modules_scored	module_completeness_detail	markers_detected	marker_gene_names	key_reference	doi	virus_role
S__GCA_905182795.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	422	5	377348	100	TRUE	GCA_905182795.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_002701785.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	120	5	25925	100	TRUE	GCA_002701785.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_015659205.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	30	5	5623	100	TRUE	GCA_015659205.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300020303_5	d__Bacteria	p__Marinisomatota	c__Marinisomatia	371	5	144508	100	TRUE	3300020303_5	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_002703325.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	134	5	30798	100	TRUE	GCA_002703325.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_002704905.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	51	5	8041	100	TRUE	GCA_002704905.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__3300026087_14	d__Bacteria	p__Marinisomatota	c__Marinisomatia	414	5	526487	100	TRUE	3300026087_14	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.25		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_012964085.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	261	5	145743	100	TRUE	GCA_012964085.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_014239505.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	160	5	41973	100	TRUE	GCA_014239505.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_905182385.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	385	5	173615	100	TRUE	GCA_905182385.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0.33;W00010:1;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_004124535.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	29	5	4916	100	TRUE	GCA_004124535.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__3300020307_9	d__Bacteria	p__Marinisomatota	c__Marinisomatia	49	5	7876	100	TRUE	3300020307_9	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300020415_29	d__Bacteria	p__Marinisomatota	c__Marinisomatia	102	5	18491	100	TRUE	3300020415_29	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_015658495.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	14	5	2290	100	TRUE	GCA_015658495.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__3300025665_13	d__Bacteria	p__Marinisomatota	c__Marinisomatia	69	5	29508	100	TRUE	3300025665_13	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300027779_22	d__Bacteria	p__Marinisomatota	c__Marinisomatia	491	5	798153	100	TRUE	3300027779_22	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_002713885.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	262	5	75416	100	TRUE	GCA_002713885.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_018670245.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	115	5	19438	100	TRUE	GCA_018670245.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0.33;W00010:1;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_905478065.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	303	5	108773	100	TRUE	GCA_905478065.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0;W00008:0.33;W00010:1;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__TARA_ARC_108_MAG_00084	d__Bacteria	p__Marinisomatota	c__Marinisomatia	381	5	195522	100	TRUE	TARA_ARC_108_MAG_00084	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__3300026211_3	d__Bacteria	p__Marinisomatota	c__Marinisomatia	11	4	1421	100	TRUE	3300026211_3	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300020389_30	d__Bacteria	p__Marinisomatota	c__Marinisomatia	139	5	34294	100	TRUE	3300020389_30	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_003709175.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	47	5	9427	100	TRUE	GCA_003709175.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_004124375.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	176	5	47396	100	TRUE	GCA_004124375.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300026264_29	d__Bacteria	p__Marinisomatota	c__Marinisomatia	373	5	244386	100	TRUE	3300026264_29	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.25		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_012964845.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	412	5	429559	100	TRUE	GCA_012964845.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.25		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_014381415.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	13	5	1955	100	TRUE	GCA_014381415.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__3300026267_11	d__Bacteria	p__Marinisomatota	c__Marinisomatia	363	5	142648	100	TRUE	3300026267_11	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__3300027839_102	d__Bacteria	p__Marinisomatota	c__Marinisomatia	111	5	32669	100	TRUE	3300027839_102	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.25		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300027844_72	d__Bacteria	p__Marinisomatota	c__Marinisomatia	388	5	229730	100	TRUE	3300027844_72	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_018696455.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	390	5	169465	100	TRUE	GCA_018696455.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_000405805.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	82	5	18119	100	TRUE	GCA_000405805.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_014239355.1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	40	5	7618	100	TRUE	GCA_014239355.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_004402895.1	d__Bacteria	p__Marinisomatota	c__SORT01	122	5	64991	100	TRUE	GCA_004402895.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_004402915.1	d__Bacteria	p__Marinisomatota	c__SORT01	75	5	29160	100	TRUE	GCA_004402915.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_001643535.1	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	285	5	900448	100	TRUE	GCA_001643535.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.12		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_012974305.1	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	233	5	2526358	100	TRUE	GCA_012974305.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_014240065.1	d__Bacteria	p__Myxococcota	c__Polyangia	64	5	16062	100	TRUE	GCA_014240065.1	Unknown	Other	Unknown	uncertain	Unknown	Tier3_unknown	0.1										
S__GCA_003647035.1	d__Bacteria	p__Myxococcota	c__Polyangia	107	5	32982	100	TRUE	GCA_003647035.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300027844_19	d__Bacteria	p__Myxococcota	c__UBA9042	56	5	12450	100	TRUE	3300027844_19	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0.33;W00010:1;W00011:0.12		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_905480105.1	d__Bacteria	p__Myxococcota_A	c__UBA796	98	5	17896	100	TRUE	GCA_905480105.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.6	KEGG_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__TARA_ARC_108_MAG_00206	d__Bacteria	p__Myxococcota_A	c__UBA796	237	5	77643	100	TRUE	TARA_ARC_108_MAG_00206	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_009936995.1	d__Bacteria	p__Myxococcota_A	c__UBA796	419	5	238829	100	TRUE	GCA_009936995.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.625	KEGG_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_013215565.1	d__Bacteria	p__Myxococcota_A	c__UBA9160	112	5	28765	100	TRUE	GCA_013215565.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.75;W00008:0.33;W00010:1;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_004356455.1	d__Bacteria	p__Myxococcota_A	c__UBA9160	404	5	864913	100	TRUE	GCA_004356455.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.625	KEGG_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_004356505.1	d__Bacteria	p__Myxococcota_A	c__UBA9160	138	5	60682	100	TRUE	GCA_004356505.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.625	KEGG_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_004356735.1	d__Bacteria	p__Myxococcota_A	c__UBA9160	275	5	125374	100	TRUE	GCA_004356735.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.5875	KEGG_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_015659595.1	d__Bacteria	p__Myxococcota_A	c__UBA9160	458	5	1294758	100	TRUE	GCA_015659595.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__TARA_ARC_108_MAG_00033	d__Bacteria	p__Myxococcota_A	c__UBA9160	398	5	620390	100	TRUE	TARA_ARC_108_MAG_00033	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_012959665.1	d__Bacteria	p__Myxococcota_A	c__UBA9160	204	5	42891	100	TRUE	GCA_012959665.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_012959865.1	d__Bacteria	p__Myxococcota_A	c__UBA9160	127	5	29112	100	TRUE	GCA_012959865.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.625	KEGG_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_014240165.1	d__Bacteria	p__Myxococcota_A	c__UBA9160	64	5	11357	100	TRUE	GCA_014240165.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__TARA_ARC_108_MAG_00055	d__Bacteria	p__Myxococcota_A	c__UBA9160	426	5	276417	100	TRUE	TARA_ARC_108_MAG_00055	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_002390675.1	d__Bacteria	p__Myxococcota_A	c__UBA9160	373	5	385145	100	TRUE	GCA_002390675.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__TARA_MED_95_MAG_00112	d__Bacteria	p__Myxococcota_A	c__UBA9160	285	5	118449	100	TRUE	TARA_MED_95_MAG_00112	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300027685_11	d__Bacteria	p__Myxococcota_A	c__UBA9160	318	5	143890	100	TRUE	3300027685_11	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_001542995.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	403	5	823119	100	TRUE	GCA_001542995.1	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_NOB						nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	
S__GCA_003526595.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	279	5	493378	100	TRUE	GCA_003526595.1	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_NOB						nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	
S__GCA_003545625.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	315	5	389076	100	TRUE	GCA_003545625.1	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_NOB						nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	
S__GCA_012961055.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	32	4	6499	100	TRUE	GCA_012961055.1	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_NOB						nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	
S__GCA_014382285.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	21	5	4281	100	TRUE	GCA_014382285.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_018650065.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	112	5	49887	100	TRUE	GCA_018650065.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_905612265.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	224	5	61783	100	TRUE	GCA_905612265.1	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_NOB						nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	
S__GCA_000372225.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	148	5	33976	100	TRUE	GCA_000372225.1	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_NOB						nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	
S__GCA_018651055.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	229	5	64197	100	TRUE	GCA_018651055.1	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_NOB						nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	
S__GCA_905182935.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	325	5	148890	100	TRUE	GCA_905182935.1	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_NOB						nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	
S__TARA_ARC_108_MAG_00168	d__Bacteria	p__Nitrospinota	c__Nitrospinia	123	5	31780	100	TRUE	TARA_ARC_108_MAG_00168	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_NOB						nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	
S__GCA_003229345.1	d__Bacteria	p__Nitrospinota	c__Nitrospinia	443	5	468325	100	TRUE	GCA_003229345.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.25		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300024516_24	d__Bacteria	p__Nitrospinota	c__Nitrospinia	304	5	301040	100	TRUE	3300024516_24	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_NOB						nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	
